,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
17,292030,The Witcher 3: Wild Hunt,85180438,schinese,剑舞天下无敌！！,1611373087,1611373087,True,0,0,0.0,0,False,False,False,76561198149550625,66,7,5442.0,1643.0,5396.0,1611386646.0
18,292030,The Witcher 3: Wild Hunt,85180436,english,favorite game of all time cant wait for the NexGen Versiion,1611373086,1611373086,True,0,0,0.0,0,True,False,False,76561198065591528,33,1,23329.0,177.0,23329.0,1611219011.0
19,292030,The Witcher 3: Wild Hunt,85179968,schinese,打桩,1611372286,1611372286,True,0,0,0.0,0,False,False,False,76561198249585974,31,5,2153.0,46.0,2153.0,1611325386.0
20,292030,The Witcher 3: Wild Hunt,85179753,english,Why wouldn't you get this,1611371978,1611371978,True,0,0,0.0,0,True,False,False,76561198996835044,131,2,8557.0,2004.0,8557.0,1611370967.0
21,292030,The Witcher 3: Wild Hunt,85179400,english,"it is ok
",1611371392,1611371392,True,0,0,0.0,0,True,False,False,76561198284845223,60,9,2518.0,242.0,2518.0,1611371338.0
22,292030,The Witcher 3: Wild Hunt,85179341,english,"worth
",1611371318,1611371318,True,0,0,0.0,0,True,False,False,76561198370568524,59,5,553.0,35.0,517.0,1611373633.0
23,292030,The Witcher 3: Wild Hunt,85178836,schinese,寻路功能真的有点阴间，总体上讲还是很不错的游戏,1611370535,1611370535,True,1,0,0.523809552192688,0,True,False,False,76561198398613695,27,1,1740.0,1740.0,1616.0,1611385992.0
24,292030,The Witcher 3: Wild Hunt,85178164,english,Isn't Geralt hot enough to get both Yennefer and Triss ? I guess I watched too much harem anime...,1611369478,1611369478,True,0,0,0.0,0,True,False,False,76561198040150323,51,37,165.0,0.0,165.0,1437875644.0
25,292030,The Witcher 3: Wild Hunt,85177892,english,"Very Fun, Would play again!",1611369121,1611369121,True,0,0,0.0,0,True,False,False,76561198040190687,54,1,20168.0,75.0,20092.0,1611373713.0
26,292030,The Witcher 3: Wild Hunt,85177779,schinese,NICE GAME,1611368946,1611368946,True,0,0,0.0,0,True,False,False,76561198413847345,13,4,6329.0,438.0,6240.0,1611374256.0
27,292030,The Witcher 3: Wild Hunt,85177648,schinese,"🎁
🎁’[h1] [b]‘官方奖励免费活动链接:→  https://usnhskhf.work/  
适度游戏益脑 沉迷游戏伤身 [/b] [/h1]
'-.............................................
-.............................................
-.............................................
第一人称射击，美术风格跟漫画式的过场让人眼前一亮，旁白看着也挺有意思，但也就仅此而已，实际玩起来并想象中的好玩。游戏中玩家根据给出的任务目标，控制好燃料与食物资源并移动到任务目标所在飞船上开始搜索，同时获取其他的材料资源来打造武器等装备，也就是捡垃圾的部分了。

之所以说想象中的好玩，主要是FPS方面实在一点都不爽，射击手感也不太好，单纯是捡垃圾的话很容易生腻。当然中途觉得腻了，你也可以选择当跑酷党，一上来就去舰桥下载地图，然后直接冲着目标零件去就行，如果选择全搜的话就太浪费时间了，仅适合热衷于捡垃圾的玩家。

游戏品质是没有太大问题，不过要说最影响游戏体验的话，还是路痴DEBUFF，真的是恶心人。说是有25%机率移动到错误的地方，但是每次都是等到我移动到有任务目标的飞船上时触发，还不是一两次而是连着四五次，本身食物跟燃料都是足够的，这样一搞下来就全都消耗完了，只能被迫登陆到飞船上捡垃圾。

如果制作组是想通过这种恶心人的DEBUFF来强行增加玩家的游玩时间，那么只会适得其反，游戏比较独特的美术风格也难以挽救过于重复的场景设计，本身FPS打得也不是那么爽，捡垃圾捡着捡着特别烦躁，加上音乐听多了也很烦，玩到中途就直接开着外置音乐来降低烦躁感了。你再搞个这么恶心人的DEBUFF，要是机率真像数字标着倒还好，遇到了只能说脸黑，连着五次都这样我只想对着制作人一拳超人。

另外提醒一下感兴趣且准备入手的玩家，中途打了一定进度的时候千万不要再在主菜单点新游戏，特喵直接是把整个进程给重置了，还以为是换掉当轮游玩的人物重新游玩，所以千万别手贱XD可惜的是游戏并不支持多人，要是多人联机捡垃圾打打怪，游戏重复性过高的问题估计也不会被那么多玩家吐槽了。",1611368730,1611379495,True,39,0,0.7842262387275696,0,True,False,False,76561198326913512,69,28,1734.0,0.0,1734.0,1608666706.0
28,292030,The Witcher 3: Wild Hunt,85177534,spanish,"Más optimizado que el 2, me corre en una Laptop gama media.

Si tienes novia o trabajo, cuidado, te meteras en el juego días y días, no podras salir del juego, es demasiado inmersivo.

y lo peor, cuando te des cuenta, notaras que solo llevaras el 2% del juego.

es hermoso",1611368549,1611368549,True,0,0,0.0,0,True,False,False,76561198872374635,175,20,3131.0,0.0,3131.0,1608261630.0
29,292030,The Witcher 3: Wild Hunt,85177505,brazilian,Se um dia alguém falar que esse jogo é ruim na minha frente eu juro que bato na pessoa.,1611368498,1611368498,True,1,0,0.523809552192688,0,True,False,False,76561198844659805,70,4,11115.0,2252.0,11115.0,1611186216.0
30,292030,The Witcher 3: Wild Hunt,85176839,portuguese,"bom demais
",1611367482,1611367482,True,0,0,0.0,0,True,False,False,76561198847379347,4,1,555.0,465.0,555.0,1611367371.0
31,292030,The Witcher 3: Wild Hunt,85176700,vietnamese,great game,1611367252,1611367252,True,0,0,0.0,0,False,False,False,76561199070346428,20,11,3733.0,3690.0,3702.0,1611386662.0
32,292030,The Witcher 3: Wild Hunt,85176661,brazilian,,1611367193,1611367193,True,0,0,0.0,0,True,False,False,76561198076880796,127,13,875.0,752.0,826.0,1611370135.0
33,292030,The Witcher 3: Wild Hunt,85176440,schinese,对RPG无感 剧情也就那么回事没看进去,1611366821,1611366821,False,0,1,0.4014598727226257,0,True,False,False,76561198339525870,31,3,3155.0,0.0,3155.0,1587800627.0
34,292030,The Witcher 3: Wild Hunt,85176249,brazilian,Obra prima!!!,1611366524,1611366524,True,0,0,0.0,0,True,False,False,76561198957873353,32,1,2888.0,1475.0,2888.0,1611366020.0
35,292030,The Witcher 3: Wild Hunt,85176128,polish,"kox giera 
",1611366350,1611366350,True,0,0,0.0,0,True,False,False,76561198222661132,19,3,4245.0,3270.0,4245.0,1611358690.0
36,292030,The Witcher 3: Wild Hunt,85175979,koreana,말이 필요한가?,1611366159,1611366159,True,0,0,0.0,0,True,False,False,76561198830132881,19,1,3581.0,0.0,3581.0,1559799898.0
37,292030,The Witcher 3: Wild Hunt,85175638,schinese,神作，徜徉在自由的开放世界，仿佛身临其境。剧情也不错，风景更是一绝。,1611365564,1611365564,True,0,0,0.0,0,True,False,False,76561198885418101,15,5,11004.0,821.0,11004.0,1610885956.0
38,292030,The Witcher 3: Wild Hunt,85175587,polish,"zajebista gierka, tak jak uwielbiałem gothic 3 tak ta gierka jest jeszcze lepsza pod każdym względem wiec w imieniu Bezimiennego, zapraszam po gierkę w której fabule zanurzysz się głębiej niż w wodzie w której morsował sam Robert Makłowicz",1611365490,1611365490,True,0,0,0.0,0,True,False,False,76561199041017996,2,1,2868.0,1740.0,2775.0,1611371056.0
39,292030,The Witcher 3: Wild Hunt,85174926,english,"The game is enjoyable enough but...
-Combat has plenty of options but the game will play for you at times, takes away from player achievements.
-The Story is good so far but so much of it, listening to every nagging thought is getting old fast.
-The swords and armor having a level is retarded, how is it that this legendary warrior cannot use the same sword of the 8 guys he just killed. This feature is killing the game for me.
-The repairs and crafting I hate, its not my thing. never is.",1611364401,1611364470,True,0,0,0.0,0,True,False,False,76561198020027165,208,105,497.0,370.0,398.0,1611370493.0
40,292030,The Witcher 3: Wild Hunt,85174737,english,The only thing bigger than the world map is ur mom,1611364088,1611364088,True,0,0,0.0,0,True,False,False,76561199001673284,111,11,8068.0,0.0,8068.0,1597493874.0
41,292030,The Witcher 3: Wild Hunt,85173767,turkish,"Kesinlikle oynadığım en iyi oyun.Oyun sizi atmosferiyle,karakteriyle,yaşayan dünyasıyla içine çekiyor.Oyunu tam olarak Geralt'ın gözünden görüyormuşsunuz gibi hisettiriyor.Oyundaki her iki dlcyi de bitirdim.İkisi de o kadar çok hoşuma gitti ki (Özellikle Blood and Wine) sırf dlcleriyle çıksaydı bu oyun,gene güzel olurdu.Ana hikayesi ayrı güzel,karakterleri ayrı güzel.Bütün yan görevleri,soru işaretlerini yaptım.Ve hepsi o kadar güzeldi ki....Oyuna 10 üzerinden puan versem kesinlikle 10/10 veririm.",1611362536,1611364881,True,0,0,0.0,0,False,False,False,76561198316530785,217,34,6841.0,2077.0,6841.0,1611364268.0
42,292030,The Witcher 3: Wild Hunt,85173685,turkish,"Ya her şey harika, her şey güzel ama bu ayak işleri acayip canımı sıkıyor. Ben sırtında 2 metre boyunda 2 kılıç taşıyan, şehre adımını attığında tüm haydutlarının götünü çıkartan Geralt'ım. Adamın götüne çivi çakarım gerekirse ama amına kodumun pembe götlü Dandelion piçi için afiş almaya gidiyorum. Sikerler abi böyle işi. Ayrıca Ciri'yi sikine takmaması da ayrı canımı sıktı. Bu saatten sonra Dandelion denen ibne babamı darağacından da alsa en büyük düşmanım olacak.",1611362375,1611362375,True,0,0,0.0,0,True,False,False,76561198144057310,12,2,1205.0,1205.0,1160.0,1611363407.0
43,292030,The Witcher 3: Wild Hunt,85173023,brazilian,Jogão da porra.,1611361229,1611361229,True,0,0,0.0,0,True,False,False,76561198141110905,59,4,20193.0,3692.0,20193.0,1611297095.0
44,292030,The Witcher 3: Wild Hunt,85172993,spanish,De los mejores rpgs de los ultimos 20 años.,1611361186,1611361186,True,0,0,0.0,0,True,False,False,76561198078482139,78,10,3919.0,160.0,3919.0,1611279750.0
45,292030,The Witcher 3: Wild Hunt,85172984,english,better than cyberpoop,1611361171,1611361171,True,0,0,0.0,0,False,False,False,76561198033304276,47,14,3159.0,0.0,3159.0,1524274341.0
46,292030,The Witcher 3: Wild Hunt,85172769,english,"We all know you'll eventually play it, why not now? You get a pretty awesome story and great characters, not to mention the side quests aren't just chores to go through. Good rpg and do yourself a favor, get mods",1611360805,1611360805,True,0,0,0.0,0,True,False,False,76561198116559597,44,7,974.0,537.0,861.0,1611367610.0
47,292030,The Witcher 3: Wild Hunt,85172618,turkish,Bitirmeye kıyamıyorum.,1611360594,1611360594,True,0,0,0.0,0,True,False,False,76561198246626952,206,26,3929.0,41.0,3929.0,1610812539.0
48,292030,The Witcher 3: Wild Hunt,85172417,brazilian,very foda,1611360271,1611360271,True,0,0,0.0,0,True,False,False,76561198107351100,60,5,2104.0,2037.0,1882.0,1611386289.0
49,292030,The Witcher 3: Wild Hunt,85171080,french,"Histoire et personnages fantastiques, l'immersion est totale et le gameplay est des plus agreables!
",1611358240,1611358240,True,0,0,0.0,0,True,False,False,76561198150433984,4,2,3664.0,3664.0,3664.0,1611184644.0
50,292030,The Witcher 3: Wild Hunt,85170596,english,best open world game i love it,1611357533,1611357533,True,0,0,0.0,0,True,False,False,76561198299050034,89,6,25.0,0.0,25.0,1578016131.0
51,292030,The Witcher 3: Wild Hunt,85170497,schinese,"我玩了这么长时间，这个游戏挺好玩的，原谅我不会说什么赞美的话
还有一点[spoiler]我永远喜欢希里雅[/spoiler]",1611357379,1611357430,True,0,0,0.0,0,True,False,False,76561199039857291,8,5,10699.0,0.0,10699.0,1610063842.0
52,292030,The Witcher 3: Wild Hunt,85170453,english,"I don't think anyone needs a review at this point, good game is good",1611357290,1611357290,True,0,1,0.0,0,True,False,False,76561198080678414,287,4,303.0,94.0,303.0,1611284935.0
53,292030,The Witcher 3: Wild Hunt,85170372,german,best game ever,1611357157,1611357157,True,0,0,0.0,0,True,False,False,76561198181483795,31,2,9003.0,1832.0,9003.0,1611357116.0
54,292030,The Witcher 3: Wild Hunt,85170209,schinese,.,1611356948,1611356948,True,0,0,0.0,0,True,False,False,76561198284494326,27,5,3003.0,741.0,2820.0,1611368168.0
55,292030,The Witcher 3: Wild Hunt,85170038,turkish,çok güzel oynayın burdan enis abime selamlar lelelleyleyleyley,1611356698,1611356698,True,0,0,0.0,0,True,False,False,76561198386661695,8,1,1529.0,685.0,1529.0,1610822854.0
56,292030,The Witcher 3: Wild Hunt,85169788,english,"It's surprisingly large with a lot of open world opportunity, but also a clear path for linear progression. The characters and lore are fascinating, engaging and keep you wanting more. The game play is easy enough to understand to progress, but has layers for additional difficulty and is very rewarding to stray off course and battle/collect things. There's a TON to do, but you never feel inundated by the vastness, it's a very happy medium with a lot to love.",1611356341,1611356341,True,0,0,0.0,0,True,False,False,76561198352439354,25,2,930.0,88.0,930.0,1611059624.0
57,292030,The Witcher 3: Wild Hunt,85169737,brazilian,bom,1611356281,1611356281,True,0,0,0.0,0,True,False,False,76561198797047686,9,2,2007.0,0.0,2007.0,1610078309.0
58,292030,The Witcher 3: Wild Hunt,85169685,english,best game ever made,1611356191,1611356191,True,0,0,0.0,0,True,False,False,76561198868423923,48,1,9403.0,196.0,9236.0,1611378515.0
59,292030,The Witcher 3: Wild Hunt,85169128,english,"Still better than Cyberpunk 2077
One of the best games ever made.",1611355450,1611355450,True,0,0,0.0,0,True,False,False,76561197993334693,280,13,1437.0,0.0,1437.0,1569254891.0
60,292030,The Witcher 3: Wild Hunt,85169052,english,"If you are a fan of open world games, at least try this game. The map is beautiful and well detailed, the storyline is incredible, the sidequests are perfect, the gameplay is decent, and the music is something else. Don't even bother playing Gwent you will lose.. a lot. Anyway, get this game for your own benefit.",1611355332,1611355332,True,0,0,0.0,0,True,False,False,76561198869011330,22,4,8234.0,12.0,8234.0,1611353247.0
61,292030,The Witcher 3: Wild Hunt,85168445,french,999,1611354469,1611354469,True,0,0,0.0,0,True,False,False,76561198255687109,21,2,1025.0,63.0,1025.0,1611305853.0
62,292030,The Witcher 3: Wild Hunt,85168239,russian,"Безусловно одна из лучших и интереснейших игр. Если дать этой игре графику 21 года, то она встанет на 1 месте, обогнав по качеству киберпанк и другие топовые игры. 
Большое количество квестов, большие локации. Играть можно очень долго. Графика отличнейшая, текстуры очень четкие, нет мыла. Все очень просто, но при этом красиво и приятно. 
Каждая игровая локация имеет свои особенности. Например в велене мрачная погода и почти постоянно идет дождь. 
В общем игра классная, а если учитывать, что каждую распродажу она продается со всеми дополнениями всего за 450 рублей, то это вообще подарок судьбы. Однозначно стоит купить.",1611354213,1611354213,True,0,0,0.0,0,True,False,False,76561198994938274,23,4,5026.0,977.0,5026.0,1611353521.0
63,292030,The Witcher 3: Wild Hunt,85168022,polish,kox,1611353906,1611353906,True,0,0,0.0,0,True,False,False,76561198308507040,43,2,4623.0,580.0,4623.0,1611353850.0
64,292030,The Witcher 3: Wild Hunt,85167937,schinese,"原本是买来补票的，最近玩完赛博朋克回来玩巫师。
“草尼玛的CDPR怎么会做出赛博朋克那坨玩意？”",1611353775,1611353775,True,1,1,0.52173912525177,0,True,False,False,76561198863910434,60,11,5139.0,5107.0,5139.0,1611353461.0
65,292030,The Witcher 3: Wild Hunt,85167888,russian,"Очень длинная бродилка)) Для любителей, вот геймплей перед покупкой https://youtu.be/ywLoQXVXaQY",1611353696,1611353696,True,0,0,0.0,0,True,False,False,76561198882440127,11,4,2228.0,0.0,2228.0,1602971258.0
66,292030,The Witcher 3: Wild Hunt,85167706,russian,top,1611353447,1611353447,True,0,0,0.0,0,True,False,False,76561198056090375,67,4,1873.0,1859.0,1813.0,1611386259.0
67,292030,The Witcher 3: Wild Hunt,85167401,polish,POGGGGGCHAMP ez,1611353020,1611353020,True,0,0,0.0,0,True,False,False,76561198853276137,17,3,14936.0,299.0,14936.0,1610977518.0
68,292030,The Witcher 3: Wild Hunt,85167273,polish,no co tu dużo mówić zajebista łot tego,1611352842,1611352842,True,0,0,0.0,0,True,False,False,76561198350539379,61,6,1201.0,1010.0,1144.0,1611354895.0
69,292030,The Witcher 3: Wild Hunt,85167135,english,There needs to be a Witcher 4 made. This game was awesome.,1611352633,1611352633,True,0,0,0.0,0,True,False,False,76561198878346949,4,1,4456.0,2123.0,4456.0,1611352414.0
70,292030,The Witcher 3: Wild Hunt,85166951,polish,"Najlepsza gra w jaką kiedykolwiek grałem, bardzo polecam.",1611352361,1611352361,True,0,0,0.0,0,True,False,False,76561199004646240,10,3,1707.0,1707.0,1707.0,1611351888.0
71,292030,The Witcher 3: Wild Hunt,85166822,turkish,gj,1611352169,1611352169,True,0,1,0.523809552192688,0,True,False,False,76561199047839420,4,1,2987.0,1.0,2987.0,1611352679.0
72,292030,The Witcher 3: Wild Hunt,85166678,english,"think of it CD projekt red  if you have made a more new expansions for the witcher 3 after blood and wine and fixed the bugs
i think people would have love it but still there is hope you do it",1611351974,1611351974,True,0,0,0.0,0,True,False,False,76561198403635390,17,2,59008.0,288.0,59008.0,1611273818.0
73,292030,The Witcher 3: Wild Hunt,85166259,polish,"Wciągająca gra, ale warto moim zdaniem zagrać. Gameplay i fabuła genialne!",1611351354,1611351354,True,0,0,0.0,0,True,False,False,76561198115537763,9,2,3762.0,1638.0,3762.0,1611096103.0
74,292030,The Witcher 3: Wild Hunt,85166174,english,"A great narrative with booooooooobs, what else can a guy ask for???
",1611351215,1611351215,True,0,0,0.0,0,True,False,False,76561198442392350,48,7,4573.0,4573.0,4401.0,1611361533.0
75,292030,The Witcher 3: Wild Hunt,85165751,russian,"ОТЛИЧНАЯ РПГ)))ОЛД ФАГАМ ЗАЙДЕТ ТОЧНО)
",1611350636,1611350636,True,0,0,0.0,0,True,False,False,76561199006895588,21,1,11934.0,29.0,11904.0,1611380725.0
76,292030,The Witcher 3: Wild Hunt,85165570,schinese,没什么需要讲的,1611350390,1611350390,True,0,0,0.0,0,True,False,False,76561198220195440,168,56,4988.0,250.0,4737.0,1611366693.0
77,292030,The Witcher 3: Wild Hunt,85165539,english,like dark souls but with witches,1611350345,1611350345,True,0,0,0.0,0,True,False,False,76561198983515611,271,82,325.0,325.0,325.0,1610921717.0
78,292030,The Witcher 3: Wild Hunt,85165440,english,yes?,1611350211,1611350211,True,0,0,0.0,0,True,False,False,76561198992398418,4,2,5037.0,868.0,5037.0,1610814379.0
79,292030,The Witcher 3: Wild Hunt,85165253,english,"After playing through the base game twice and now just finishing the DLC's. I can write my review with confidence. Never have I played a game so rewarding. Every aspect of this game I have fallen in love with. The game is incredibly story-rich, married with the combat it makes for a truly rewarding game. What I love about this game especially is that your decisions have consequences that make the game that so much more interactive. I would recommend highly this game to anybody, especially those that love an excellent story, with such good voice acting and mo-cap animations too.

I could talk about how much I enjoyed playing this game for hours, but I will try and keep my review brief.",1611349999,1611349999,True,0,0,0.0,0,False,False,False,76561198070919036,227,12,11462.0,1867.0,11462.0,1611349730.0
80,292030,The Witcher 3: Wild Hunt,85165157,russian,ИИИИИИИИУУУУУУУУУУУУУУ ИГРУЛЯ,1611349869,1611349869,True,0,0,0.0,0,True,False,False,76561198136461143,46,2,3724.0,2866.0,3532.0,1611379042.0
81,292030,The Witcher 3: Wild Hunt,85164472,brazilian,otimo jogo,1611348995,1611348995,True,0,0,0.0,0,True,False,False,76561199101134482,3,2,512.0,512.0,463.0,1611385928.0
82,292030,The Witcher 3: Wild Hunt,85164217,turkish,Enis cherryson,1611348640,1611348640,True,0,0,0.0,0,True,False,False,76561199094215094,18,10,12.0,0.0,12.0,1607679161.0
83,292030,The Witcher 3: Wild Hunt,85164212,turkish,bu oyunu övmek için kitap yazılır ama erindiğim için tek kelime ile açıklıyacağım : EFSANE!,1611348633,1611348633,True,0,0,0.0,0,True,False,False,76561198849312196,18,2,895.0,895.0,895.0,1611348578.0
84,292030,The Witcher 3: Wild Hunt,85163962,portuguese,Very nice tiddies xD,1611348304,1611348304,True,0,0,0.0,0,False,False,False,76561198176375646,15,2,2192.0,586.0,2191.0,1611353111.0
85,292030,The Witcher 3: Wild Hunt,85163953,russian,"Топ игра, советую всем!",1611348293,1611348293,True,1,0,0.523809552192688,0,True,False,False,76561198308360704,17,1,2748.0,733.0,2748.0,1610629666.0
86,292030,The Witcher 3: Wild Hunt,85163653,turkish,Anlatmaya gerek olmayan bir klasik. Müzikler başarılı oyun mekanikleri el biraz alışınca basit hale geliyor ama içerik ve hikaye olarak doyum oluşturan tatmin edici bir oyun.,1611347883,1611347883,True,0,0,0.0,0,True,False,False,76561198261470039,25,1,13755.0,0.0,13755.0,1601038551.0
87,292030,The Witcher 3: Wild Hunt,85162932,english,.,1611346914,1611346914,True,0,0,0.0,0,True,False,False,76561198153445205,4,1,12823.0,4367.0,12479.0,1611368348.0
88,292030,The Witcher 3: Wild Hunt,85162842,brazilian,Sensacional!,1611346809,1611346809,True,0,0,0.0,0,True,False,False,76561199037106126,3,1,5148.0,0.0,5148.0,1597123981.0
89,292030,The Witcher 3: Wild Hunt,85162828,french,Un excellent jeu que l'on m'a recommandé et que je ne regrette pas d'avoir acheté <3,1611346789,1611346789,True,0,0,0.0,0,True,False,False,76561199050843456,1,1,2729.0,657.0,2581.0,1611355574.0
90,292030,The Witcher 3: Wild Hunt,85162784,russian,"Сижу вот третью неделю играю, балдеж!!!",1611346732,1611346732,True,0,0,0.0,0,True,False,False,76561199120008376,3,1,1958.0,938.0,1699.0,1611362253.0
91,292030,The Witcher 3: Wild Hunt,85162540,english,sdds,1611346388,1611346388,True,0,0,0.0,0,True,False,False,76561198056468274,13,2,52263.0,176.0,52086.0,1611383048.0
92,292030,The Witcher 3: Wild Hunt,85161877,english,.,1611345538,1611345538,True,0,0,0.0,0,True,False,False,76561198372718987,57,9,1839.0,1820.0,1630.0,1611376949.0
93,292030,The Witcher 3: Wild Hunt,85161557,russian,"Нету людей которые не слыхали об этой замечательной игре ! 
Одна с любимых сюжетных игр",1611345109,1611345109,True,1,0,0.0,0,True,False,False,76561198219692041,159,31,1757.0,1200.0,1692.0,1611349050.0
94,292030,The Witcher 3: Wild Hunt,85161536,russian,Что ещё можно сказать об одной из лучших игр современности?,1611345080,1611345080,True,0,0,0.0,0,True,False,False,76561198451143947,2,1,4905.0,4882.0,4905.0,1611334599.0
95,292030,The Witcher 3: Wild Hunt,85161177,english,great fun,1611344616,1611344616,True,0,0,0.0,0,True,False,False,76561198039994237,127,3,12951.0,1300.0,12951.0,1611343558.0
96,292030,The Witcher 3: Wild Hunt,85160906,french,Génial.,1611344257,1611344257,True,0,0,0.0,0,True,False,False,76561198207178564,66,13,3106.0,84.0,3023.0,1611349518.0
97,292030,The Witcher 3: Wild Hunt,85160802,russian,"много болтовни, но вполне играбельно. сюжет интересен.",1611344125,1611344125,True,0,0,0.0,0,True,False,False,76561198119499036,108,30,2048.0,2048.0,2005.0,1611346687.0
98,292030,The Witcher 3: Wild Hunt,85160795,english,good,1611344113,1611344113,True,0,0,0.0,0,True,False,False,76561198116926833,88,10,3358.0,2348.0,3358.0,1611343757.0
99,292030,The Witcher 3: Wild Hunt,85160727,russian,"Человек : Спасибо Геральт !!
Геральт : За что ?
Человек : За то  что спас мне жизнь 
Геральт : а , да",1611344018,1611344018,True,0,0,0.0,0,True,False,False,76561198273074828,121,21,7656.0,0.0,7656.0,1601206349.0
100,292030,The Witcher 3: Wild Hunt,85160668,russian,каво,1611343933,1611343933,True,0,0,0.0,0,True,False,False,76561198402715361,25,1,1144.0,688.0,1094.0,1611375691.0
